PCA1,PCA2,cluster
-0.5751434974589764,-0.07048292261985545,0
-0.5770791333111214,-0.10157382442069657,0
-0.5647865123770408,-0.06720975152103732,0
-0.5739514872492234,-0.06940363167582188,0
-0.5743966049752088,-0.09482705041291438,0
0.8369692770318654,-0.20397498060718233,0
0.8177234214332628,-0.22392923920275207,0
0.8238035849889463,-0.21157047814503813,0
0.8269320911008939,-0.22249968115633612,0
0.8157074771927341,-0.2208504149303688,0
0.1678575454688775,0.5474325826261774,0
0.1800709824707498,0.5615367184547078,0
0.1784383885362095,0.5443953804031606,0
0.17226896526746335,0.5424599337416269,0
0.17451559105443698,0.5587165855249128,0
0.17059441272561107,0.5386648283198405,0
0.16465715568284717,0.5395788647407077,0
0.1716172845598087,0.5424482861446488,0
0.16996918142731812,0.5494020258206231,0
0.15939369543577447,0.546334140260164,0
0.8162935475947156,-0.22458419840594443,0
0.8337368548482463,-0.23678024102025594,0
0.8271510212868223,-0.22392505213576058,0
0.8275201127878569,-0.20661432998229393,0
0.8206430339170038,-0.18915201054849307,0
0.1776032530971603,0.5375204119127139,0
0.17399553435562953,0.544281739450365,0
0.17822649778016816,0.552103852428375,0
0.18101263670104445,0.5459411268532327,0
0.18965050580276638,0.5813334227728193,0
0.8305706663659846,-0.18718396152975195,0
0.8168747245515897,-0.22763754107254242,0
0.8246652782018077,-0.2162061171665596,0
0.8332132126971011,-0.18766972486026848,0
0.81934332800009,-0.17846395540739263,0
0.17224153223057964,0.5440473457886436,0
0.16375694286187834,0.5587378030858328,0
0.1851478703235142,0.563996014721977,0
0.17238436141119762,0.5479921554093354,0
0.1822758957043892,0.587454456867005,0
0.8198430563862162,-0.19560866661037987,0
0.8191440722449499,-0.23091930428718418,0
0.8115902208286755,-0.21179925310080805,0
0.8144185083792967,-0.19587599534161537,0
0.8309395081219857,-0.22673109687491438,0
0.19060094067031136,0.5788561676167293,0
0.18124803992611307,0.5341915505105355,0
0.18910142705219793,0.5674953502929607,0
0.18439932764303055,0.5644188838395173,0
0.19740944167598354,0.5681798101950678,0
0.829437648191686,-0.20616741319013226,0
0.8369265287226959,-0.22408206782292667,0
0.8287658720149258,-0.22561940071260664,0
0.8376177740896009,-0.22971669498212435,0
0.8357653749364448,-0.2209887083538537,0
0.8500164522207563,-0.22549496313821363,0
0.8416831912632157,-0.2326715632078196,0
0.8339731196366706,-0.22719911595367534,0
0.8350354561438185,-0.21634035865561974,0
0.8370214978674249,-0.2130664920163054,0
0.8117825096036235,-0.2165660819728501,0
0.8146856988223878,-0.21405203973434142,0
0.8101525949469381,-0.2281350246619187,0
0.8225999346246019,-0.20466802052520247,0
0.8066416580492086,-0.22500661451039938,0
0.837254114102861,-0.21859832739277266,0
0.8484431865338016,-0.1988179871251433,0
0.8332798677248271,-0.22274183918955373,0
0.8428153982882951,-0.20773355878258765,0
0.8332122150217145,-0.2192208425779224,0
-0.6013818966761195,-0.1113682810264198,0
-0.605811951212495,-0.10795432939336402,0
-0.5945600909919393,-0.11473581881354,0
-0.6097853579618616,-0.10192067143418015,0
-0.597141801542317,-0.10245164029447222,0
0.8209606762066607,-0.2317954164095723,0
0.8121863652044602,-0.22364698090139817,0
0.8086247003038516,-0.2311640165162674,0
0.8233458506463393,-0.23122980394914375,0
0.8122714488990687,-0.2260273203584886,0
0.16531182344162168,0.5526298320885771,0
0.1551206285124704,0.5504901802317791,0
0.1526916841184772,0.5281428623321919,0
0.161933268559132,0.5379058963889212,0
0.16891370438178882,0.5374501459990777,0
-0.5944929739708064,-0.1078010688633795,0
-0.6026679945643435,-0.10660577486200586,0
-0.6010486996583453,-0.07891498282264624,0
-0.5978825967231147,-0.10796679500482796,0
-0.5950210012307957,-0.08906455334888128,0
0.8136933951774031,-0.2165348963152332,0
0.8241152250806427,-0.22287755754152597,0
0.8157539142540573,-0.21526473515923528,0
0.8168964364611115,-0.20897781716462055,0
0.814605866810681,-0.2094683379516817,0
0.16031749766858308,0.5404369285440289,0
0.15696132464819218,0.5458281506385517,0
0.16103820357200702,0.5319079880415905,0
0.17027656773228536,0.5400423539869507,0
0.1536947138604311,0.5527042686175834,0
-0.5881040364892088,-0.11149726396280728,0
-0.5908329334156998,-0.11302574325480284,0
-0.5960254841794592,-0.10209931413653592,0
-0.5951151342884772,-0.10816676586787353,0
-0.59520581684119,-0.11136279639362344,0
0.18057539355869973,0.543619976569212,0
0.18707687100337397,0.5309459060647479,0
0.18317161584987066,0.5419088299600469,0
0.1801136607158358,0.5288956059189378,0
0.1833335466397481,0.5354303360880174,0
-0.5977519088761716,-0.10576346365967605,0
-0.5929784410395988,-0.11496078407502128,0
-0.6044537298582758,-0.10882525282049066,0
-0.5986464010350141,-0.11375777661482722,0
-0.6008447891189065,-0.11187003440336227,0
0.8321001391258871,-0.20652766709420584,0
0.8340085450176826,-0.21665263132022355,0
0.8461621847824957,-0.21915848158873086,0
0.8349879505842808,-0.21843623789048172,0
0.831095625996945,-0.22507472301855275,0
0.819216099057316,-0.22321219161952421,0
0.8254189655941119,-0.20829055048822148,0
0.8217759023279221,-0.2216448813812024,0
0.8209466895475046,-0.22021416693696144,0
0.8232475931643497,-0.22226882269929144,0
0.16215677592624247,0.5584992550231994,1
0.1755594320321891,0.5405693485162887,1
0.1679810795448301,0.5464729293367544,1
0.1786787897596366,0.5291854365901694,1
0.1725291855860608,0.5586878680621662,1
0.17207725903843799,0.5646030453962696,1
0.17092642429209043,0.5356588199759227,1
0.16957676956601234,0.5475922561678557,1
0.1709072102568616,0.532803280760906,1
0.16929632899414415,0.5624724555471313,1
0.17918359513023047,0.5766519945328945,1
0.17876553809301096,0.5398900904462279,1
0.17813436367444604,0.539524529566806,1
0.1809116643066776,0.5739395991655883,1
0.17172732157489282,0.5389271621423807,1
0.15697453310847156,0.544186589519271,1
0.16063679072397244,0.5324353937407024,1
0.16947368739075386,0.5423027865052454,1
0.1593190847843572,0.5411050957685413,1
0.15895697906862782,0.553847432597527,1
0.16666300364209885,0.5508911262920058,1
0.18563343112541564,0.5336097503465895,1
0.18573977739575562,0.5390470831737296,1
0.17928362440361015,0.5463911243848215,1
0.1662317155955156,0.54387162174666,1
0.8181905076547056,-0.2207714520270337,1
0.8368625870345138,-0.21479925752521056,1
0.8325160590160218,-0.1968288562462143,1
0.8233894515021218,-0.20341236608310745,1
0.8279442975621041,-0.19075033363306151,1
0.8221740149843219,-0.1896978039583821,1
0.8197506661545405,-0.22440318812750137,1
0.820051790430917,-0.21979341241460648,1
0.8376038901742437,-0.20013278648686156,1
0.8434658233224688,-0.1971613896675852,1
0.18015644129235042,0.5543261933771828,1
0.1808605810074179,0.5422836159753107,1
0.19194809062867227,0.5441594122384684,1
0.17880034926993468,0.5671326709042396,1
0.17756098528181585,0.537958563703982,1
0.8313994108196782,-0.21069637724540916,1
0.8221950566335025,-0.20982635726918442,1
0.821180315905283,-0.2259049913496791,1
0.826936818082719,-0.22118788695012578,1
0.8282500066640704,-0.2284388022576634,1
0.16451854433928012,0.558259780273825,1
0.16685579872606535,0.5591936685732579,1
0.1689461697211292,0.5609032556375094,1
0.17436542132150598,0.5526212110526131,1
0.16529031960190804,0.5498133495263605,1
0.1610671146080039,0.5288923385631353,1
0.16058886573595405,0.5415458160895189,1
0.162100706165416,0.5361218468486781,1
0.15819178517894122,0.5394515589765249,1
0.16789133852723365,0.5651450871492226,1
0.8200144002422665,-0.2254113088487916,1
0.8232767628655839,-0.22245383783465109,1
0.8206918818659641,-0.22998768141888914,1
0.8208148168206862,-0.22748276516138158,1
0.814818772238637,-0.21811863965700218,1
0.8130770371084965,-0.2216653430139484,1
0.8190728709979632,-0.22414072937203564,1
0.8097558490151539,-0.20913381073843096,1
0.8142438437130693,-0.22774879359632755,1
0.8165510249660752,-0.1982302844845742,1
0.1719465981706546,0.5490789571012414,1
0.1666635983942578,0.5761658107172389,1
0.1577486337248539,0.5427332446901023,1
0.1723764882583015,0.5774180678127069,1
0.16264579152194517,0.5376019978388314,1
-0.5951680495067325,-0.11009167735834936,1
-0.5915498314337617,-0.10949381009710318,1
-0.5990982807890775,-0.10650587699380712,1
-0.5873014309852748,-0.10601082264907145,1
-0.5986988980981549,-0.1048518120812451,1
0.17216710315023115,0.5483942957612709,1
0.17260007518545947,0.554209100560311,1
0.18961188293809528,0.5722884250591981,1
0.17492253092095136,0.5476804375125577,1
0.18611133209868233,0.532974411406137,1
0.18287604236209493,0.5569387236497638,1
0.17392003668785894,0.549467367002353,1
0.1807785264888662,0.5440291946592575,1
0.17091529194253122,0.5737207227722176,1
0.16951910459033764,0.5462197562057653,1
0.16804411552178247,0.5456916652816933,1
0.16334249780284862,0.5371854236750107,1
0.1706152396960255,0.5566415228144552,1
0.16695627117607278,0.550208700984061,1
0.17015604675382523,0.5430012509525607,1
0.17047076095839842,0.5484888856526992,1
0.177862650273772,0.5463025308886642,1
0.16916320785917235,0.5412209381356398,1
0.16897001218787874,0.5588542548702286,1
0.16449211881134468,0.5589990894080262,1
0.17814448228246219,0.5766064322448912,1
0.18259441585616923,0.5797361449685521,1
0.1766001017145315,0.5802077210053965,1
0.16961580326572268,0.5608514865933261,1
0.17996094337800408,0.5675707216375395,1
-0.6016997654559763,-0.10300738011781478,1
-0.5885453860247584,-0.0812391063472176,1
-0.6000483457369041,-0.07965787188678497,1
-0.5949980394884145,-0.10424380883183056,1
-0.6011489277139408,-0.09483679963999228,1
0.171786311172115,0.5507004715688429,1
0.17899642171728775,0.5564913614790663,1
0.1659616288392884,0.5538751441529961,1
0.16976176485251182,0.5387702861051676,1
0.1712971914581122,0.5401847194032833,1
0.8176965255061649,-0.22904665095434038,1
0.8302101834992915,-0.20718884787262348,1
0.827090322941687,-0.21295200176873416,1
0.8259410818711366,-0.206184852153549,1
0.8253675409120831,-0.1933354485289022,1
-0.6010288138081394,-0.10252770366514856,1
-0.600393325326954,-0.11918869127416983,1
-0.6066567138277367,-0.1108802071724315,1
-0.5972211775077106,-0.08595491181110963,1
-0.6092104240614051,-0.10467115521525085,1
-0.5873148609662051,-0.0931225508463889,1
-0.5909578300545575,-0.08186552640547427,1
-0.5905262347736199,-0.0964887964246862,1
-0.5905994621566193,-0.10650216062559208,1
-0.5933710586789528,-0.09351844811024045,1
-0.580664502541058,-0.09800897312432129,2
-0.5686317382896295,-0.1051393455682588,2
-0.5808882490130771,-0.11228786140049593,2
-0.5827347730772595,-0.11465178890570416,2
-0.578899689004088,-0.10609284127377529,2
0.18551630194535373,0.55699472629031,2
0.17293636325402537,0.5438066285507237,2
0.16733722449389618,0.5390595822659482,2
0.16905195765837638,0.5562950329851185,2
0.16701344005035912,0.5417249200390615,2
-0.5839047752912434,-0.09144451168248219,2
-0.5805799818045041,-0.0888640031602601,2
-0.5719748647386099,-0.09646471001871236,2
-0.5835453716369449,-0.10613208289903443,2
-0.5886720085699241,-0.09425332650167527,2
0.8237714045455051,-0.21598054318887328,2
0.8241418329861441,-0.21732332921262207,2
0.8278982281244536,-0.19878994404572936,2
0.8234471522927733,-0.22498418233523595,2
0.834705161408331,-0.19776468103761394,2
-0.5894531071950847,-0.09590085604528788,2
-0.5897703005837435,-0.1017556435026702,2
-0.5880956453235869,-0.09173057150044253,2
-0.5776186880721366,-0.08998435502455905,2
-0.5867931053285953,-0.10591261681747158,2
0.18947227072795672,0.5345434572798834,2
0.18321874665408788,0.5345829964020306,2
0.1769075321111743,0.535663916109847,2
0.17660898854425802,0.5418270628800048,2
0.18322235076149887,0.5624802302053138,2
-0.5969674204518421,-0.11231775415523791,2
-0.5926962012447609,-0.11639593937761697,2
-0.5921966183128358,-0.1010950721246428,2
-0.5918304325519181,-0.07730337037138087,2
-0.5917810711109917,-0.10622431371370844,2
0.056629574617563426,-0.8771158030238785,2
0.06050191919743651,-0.8721958268730731,2
0.07693232363979727,-0.8821484001738719,2
0.06266206136106638,-0.8595532404065753,2
0.06514397603384006,-0.8760488936227773,2
-0.5901505722652558,-0.10552496498668464,2
-0.6022620420781631,-0.10615937974298542,2
-0.5982377010670509,-0.11278853257985844,2
-0.5922000569817217,-0.10819941501274868,2
-0.5905152753930438,-0.10672227251775646,2
0.8286065533112358,-0.22403666201039413,2
0.8294080145181516,-0.20100964359593168,2
0.837625105105666,-0.22929520152730698,2
0.8213283422377299,-0.22110250192801076,2
0.8331381392414248,-0.22038605547573564,2
-0.5931446331121363,-0.10157072990814696,2
-0.5914399120922322,-0.08695202558823975,2
-0.594915357560783,-0.08510675818535716,2
-0.5789158017927047,-0.07839053483787846,2
-0.5765670713209357,-0.0755347822005842,2
-0.5883532967647186,-0.09538822370040397,2
-0.5914726871468934,-0.10451247354096668,2
-0.5908604829468125,-0.09599783920550087,2
-0.5977188386330964,-0.10500307251489174,2
-0.594438005910373,-0.09713966851653989,2
0.18056553164796332,0.555128249792427,2
0.1917163078548834,0.5717096545731154,2
0.1759548945581981,0.557129403740043,2
0.1881654265996655,0.5519978019777455,2
0.19211162031359885,0.5497816631817829,2
-0.5913623286518953,-0.10726866842015695,2
-0.600480774387823,-0.09431871716724241,2
-0.5961951226934613,-0.10808274743505521,2
-0.6023109700981284,-0.10197387603133319,2
-0.6031140304018612,-0.10253835543218692,2
0.169337922654119,0.559276157337708,2
0.16631614176493645,0.5265669984132862,2
0.1572773765234325,0.5419429667659936,2
0.16291987886145168,0.5444601403281826,2
0.16487325418213233,0.5551188577026042,2
-0.5851799763925629,-0.10474840588486162,2
-0.5834418039593602,-0.10304546256192439,2
-0.5930181433397848,-0.10079860810629616,2
-0.6032943092719752,-0.10074987184741209,2
-0.5946829093611038,-0.10139346126525028,2
-0.6027778960747189,-0.11020657076248919,2
-0.6011302966100889,-0.09550318225497252,2
-0.603852933788638,-0.10586499938731966,2
-0.6066668700021547,-0.10307156281185097,2
-0.5992216094766216,-0.09465542426815138,2
-0.5998239705733929,-0.10875886837791911,2
-0.6029291522275284,-0.10040758335355378,2
-0.5932038415255022,-0.08980004915083892,2
-0.6012023264599183,-0.11066658364866226,2
-0.5978334206126453,-0.08969426453811656,2
-0.5914204545383497,-0.09215304865977322,2
-0.6031068486726125,-0.09398012780076041,2
-0.5851079567401569,-0.09388642174768869,2
-0.5943635741244548,-0.07663382883206933,2
-0.596838893480361,-0.0975914713196005,2
-0.589186902216367,-0.10817496344312245,2
-0.5962233264932809,-0.11091358748334787,2
-0.5874123738561889,-0.10499681445316522,2
-0.5912322207975804,-0.10831757319527659,2
-0.5859079045629412,-0.0911692561649761,2
0.17064966255411468,0.5394885603556351,2
0.1686210900658341,0.5455498377743349,2
0.1632105019733055,0.5440577711793024,2
0.17487968452168887,0.5479780376610852,2
0.17002290853380006,0.5447923234070552,2
0.17357131535751455,0.5376596861728413,2
0.17065253823930002,0.5552327464771223,2
0.1724336251888601,0.5484279637027611,2
0.17640118958825868,0.5727418052331948,2
0.17685519576505931,0.540356076965402,2
0.8277454148025231,-0.205962032214689,2
0.8370622731947617,-0.18792843782750346,2
0.8342769722161457,-0.1998403187964966,2
0.8166914719876254,-0.22197270007331138,2
0.8276888751021233,-0.1903977936357629,2
-0.5885222223801497,-0.1092822658893125,2
-0.5862858163950125,-0.10677745437389041,2
-0.5884843413692084,-0.09654491138732889,2
-0.576440884930154,-0.07356905406129878,2
-0.5835813333579772,-0.07023240609772709,2
-0.6051201715823527,-0.10265722103669683,2
-0.6041948063435634,-0.10439726555094937,2
-0.5969337161642334,-0.11208783416333626,2
-0.5980562214438941,-0.11545184239775935,2
-0.5860627316318264,-0.09020833549480975,2
0.8490069567991309,-0.21646808736031806,2
0.8302735128687467,-0.22216837845881585,2
0.8379476280011557,-0.20084197249472546,2
0.8386944869536551,-0.2016102484611862,2
0.8406313321272081,-0.2230425820011461,2
0.8244038801367599,-0.22834381615193958,2
0.8235965865590126,-0.21778739800137822,2
0.820268265698913,-0.19560012765115636,2
0.8268292226665026,-0.21476244453424145,2
0.829901362772683,-0.2233664956228916,2
0.8090784511351093,-0.22755829362523336,2
0.8117352511051527,-0.22359606483403666,2
0.8205747645295355,-0.22591080736672997,2
0.8258058850766546,-0.1993685227983742,2
0.813008941328128,-0.22509306056086806,2
0.1804846028868628,0.5510670282317693,2
0.18217637503321416,0.5483062080617417,2
0.17201176711449012,0.5502788129174645,2
0.1821843605430591,0.5561226362168454,2
0.18362919013241435,0.5526606171367284,2
0.18469391021970566,0.5661825499967011,2
0.19185650087161646,0.6005947753836582,2
0.20190017008369496,0.585241464521163,2
0.19455506190461297,0.5989182512026426,2
0.1673345132209731,0.5577843589655541,2
-0.5865941604622981,-0.09965809683274185,2
-0.5797147005925088,-0.09667013613668295,2
-0.5777688690684049,-0.0848298409165427,2
-0.5739875720436151,-0.08404569566323153,2
-0.5664525333104536,-0.07518739420918803,2
0.8541817724492018,-0.2125988370016329,2
0.8419826227724702,-0.17994597295875595,2
0.8473869803832825,-0.19129608555332986,2
0.8637829287457095,-0.1841819397675326,2
0.8521256082984026,-0.20138023725568172,2
-0.5805529145698036,-0.09729748603120826,2
-0.5694039723828817,-0.09582843280246069,2
-0.5697082064583012,-0.08187366912203714,2
-0.5734194586898307,-0.0766131946886214,2
-0.564516597616508,-0.07524214342780065,2
-0.5709209087230918,-0.10412300258863225,2
-0.5698518824058252,-0.06501093080744454,2
-0.5647773916758092,-0.06310544661435262,2
-0.5715311146495948,-0.0838982302920653,2
-0.5680295856039079,-0.06401666763138414,2
0.8123968240535336,-0.2250690079083604,2
0.8223599276468769,-0.22932528784581682,2
0.8176109717019998,-0.2207683864014064,2
0.8339807855621426,-0.23079329345786478,2
0.8153420058958246,-0.2195405606164987,2
0.18964701162251266,0.5796348951667106,2
0.18054568659224857,0.5479343713268968,2
0.18557738861531223,0.5523558500934183,2
0.18858242592356067,0.560235868351127,2
0.19430013174930783,0.5705082157326871,2
-0.5916134970237559,-0.08280352358705399,2
-0.5770528215538959,-0.07834041894726343,2
-0.5841512074665749,-0.09000347305817402,2
-0.581303218352142,-0.07600944158786647,2
-0.5684570796593676,-0.07070855471499986,2
0.179084337983589,0.5387735554405066,2
0.1810638518781538,0.5581688253283971,2
0.1669811395011043,0.546314011560141,2
0.17355735139477022,0.5453515292607511,2
0.18008140376459056,0.5718595490499268,2
0.18223907423290248,0.5452762982882413,2
0.18803010636367895,0.5603461573802364,2
0.189226801903654,0.5587661987672191,2
0.1846588610936757,0.5425266056133606,2
0.20075838950487176,0.5821388353884182,2
0.1888670760327224,0.5735979046375013,2
0.1923020951135018,0.533045522945417,2
0.1909809429835215,0.5390781344352878,2
0.19913930888071218,0.555283813694898,2
0.189714219332136,0.5658072584913698,2
-0.5779079816425944,-0.06714531819427265,2
-0.571411437125114,-0.08794193007908285,2
-0.5870803790701231,-0.10031288403215258,2
-0.5822740368100672,-0.09553881635456053,2
-0.571224597946091,-0.07529976230871074,2
-0.5701988861463125,-0.10098756078946937,2
-0.5806999549150593,-0.08212868816430281,2
-0.5856145443906428,-0.10134287834652296,2
-0.581726184409808,-0.10736249762964532,2
-0.583545303308667,-0.08813289024790714,2
-0.5844613035906568,-0.110582195151221,2
-0.5900299443564779,-0.09833189539926533,2
-0.5970211748681564,-0.10253213297038982,2
-0.6005621195421608,-0.09958505421719432,2
-0.58914347657063,-0.10268529550750032,2
0.1622152947410404,0.5410910760091606,2
0.17075375873091683,0.5401049235733316,2
0.1565408052926222,0.5295812560727937,2
0.17332706155786468,0.5539723396025572,2
0.16179024813474602,0.5480075629694504,2
0.05870511564602417,-0.8663872038099664,2
0.05105058314963116,-0.8681171083148029,2
0.061641665910180034,-0.8540196687584167,2
0.05495753191738044,-0.8673167672293777,2
0.05663356984308167,-0.8731737645081487,2
-0.5958941942721022,-0.1072132218113452,2
-0.600530781844627,-0.1056859583516021,2
-0.5955402860445661,-0.10905859718825445,2
-0.6039204755150058,-0.10272088801030749,2
-0.6024249069720101,-0.09824025062470364,2
0.17397063104918753,0.5492236112320864,2
0.18227808397092837,0.5315895275182033,2
0.18172608070532395,0.5703181791020212,2
0.17479169520161025,0.5334461330714795,2
0.18290740297578867,0.5544283873120613,2
0.8351086368768462,-0.20311685711872082,2
0.83857935959101,-0.20260778940280333,2
0.8378673521290947,-0.21002440775355455,2
0.8348798496723546,-0.22820045810494852,2
0.8416063890975242,-0.20804085228382624,2
0.8271097395077136,-0.17819495088680867,2
0.8244496448347185,-0.21965483518004894,2
0.8269323841090068,-0.21171458216796454,2
0.815471920315539,-0.22517818613116108,2
0.8287773129046384,-0.22706734709771487,2
0.1799567065023012,0.5482372499728947,2
0.16726381085702413,0.5667054162132362,2
0.17816636968288566,0.5504572234013345,2
0.1867771300415487,0.580976770475387,2
0.17386456320072086,0.547277687695502,2
0.17589634716973093,0.5443400984770269,1
0.17003743898187482,0.549756960215033,1
0.17405134275088432,0.5584293264833134,1
0.1723941233098058,0.5441870212058675,1
0.18084315901879847,0.5344422295964796,1
0.8144771450897836,-0.2222100359136008,1
0.8110828023678666,-0.20986837727090824,1
0.8157288142311773,-0.23219032731568304,1
0.8137214352686979,-0.2268315091036131,1
0.8172026787933164,-0.227289738527253,1
-0.5864769432769248,-0.1000743211782254,1
-0.5877592036855038,-0.0953145057425916,1
-0.5749196070794294,-0.10175460773450566,1
-0.5706656859041604,-0.051379826709330785,1
-0.5753267188070693,-0.09568497058687275,1
0.17093179897840152,0.5562786950641171,1
0.178896924212376,0.5341370492313473,1
0.17303135601962896,0.5620622624551187,1
0.17282732447595447,0.5547993521796036,1
0.1720361595615083,0.5352419202082334,1
-0.6152557343838047,-0.11034580386029595,1
-0.6109814993536603,-0.10460250725363729,1
-0.6165508498247434,-0.09868917000875456,1
-0.6132869921427974,-0.09833117812810047,1
-0.6156671341337502,-0.1026294062453017,1
0.833244759063939,-0.17783939598970308,1
0.8351343133432726,-0.2163142908802768,1
0.8419596660100617,-0.17976891609893322,1
0.8295546668879296,-0.21226145408570193,1
0.8360939308279494,-0.20556622212845527,1
-0.5684168735391107,-0.09251382294482573,1
-0.570089117631795,-0.10855054910306425,1
-0.564707508545866,-0.08867790282370856,1
-0.5661372435832929,-0.09321468743812458,1
-0.5712066502330136,-0.07460018068506082,1
0.1775237046276699,0.554426764908873,1
0.19375679328881648,0.5731277290281225,1
0.18644326185561655,0.569303498916269,1
0.18059051490393344,0.5693377949331733,1
0.18359763318635464,0.5599028594703724,1
0.18365279048356134,0.5710952136384052,1
0.2058718108945091,0.582147523089511,1
0.16780065998298427,0.5568043904179145,1
0.184920885730788,0.5462421572998993,1
0.187399806765514,0.5757260896906181,1
-0.5814546099480703,-0.10430995490464126,1
-0.6033102101277964,-0.09157463833894433,1
-0.595574765758688,-0.09105001862727347,1
-0.5878911978092827,-0.09202422391782362,1
-0.5918754946060794,-0.0780332351181636,1
0.8091187682394824,-0.22066731518341587,1
0.8051947850686759,-0.2211774625382605,1
0.8036196168784054,-0.2248190758374854,1
0.8103903762326431,-0.2069213603053985,1
0.7996041347007853,-0.22115770810628518,1
-0.5938402773181719,-0.10759132626193481,1
-0.5885931077140389,-0.08148099782953298,1
-0.5982037608830367,-0.10790064030604819,1
-0.5944853001478734,-0.09978151931089828,1
-0.5974464348735629,-0.10119100870134959,1
0.8109409396420699,-0.2238184743423824,1
0.8189067197405953,-0.21189092794301115,1
0.8360599387014106,-0.2251285163408849,1
0.8217143826439691,-0.20839360726775233,1
0.8228858813693398,-0.22718044733389858,1
-0.5996453775883838,-0.11302909567802535,1
-0.5943863167679009,-0.11700144588994643,1
-0.6031634720060719,-0.10481112034261157,1
-0.6053223313439171,-0.11662991113336899,1
-0.6079486100184675,-0.10313786406491861,1
0.16581965558970943,0.545746928417503,1
0.16934592186747663,0.5475753633914657,1
0.1743315462087993,0.5460845176693003,1
0.17649085433357914,0.5751989568696851,1
0.17879513562505145,0.5477412246414819,1
0.17084272027256459,0.5468217021267447,1
0.16522399129196355,0.533775989839144,1
0.16569318444028056,0.5457323192302435,1
0.16692330004258785,0.5412124769387808,1
0.17637326769053432,0.5502533395818021,1
-0.6057852429062585,-0.10048756422922915,1
-0.6127133646204931,-0.09542927626298146,1
-0.6029290896614069,-0.10911673705801371,1
-0.5963196728495564,-0.0935721905813861,1
-0.6067985214569847,-0.10493257293771624,1
-0.6054650756393002,-0.10212503456581339,1
-0.6080716154528092,-0.1063392362989484,1
-0.6083251318621442,-0.11055765603014649,1
-0.6046732055937676,-0.11518951344568827,1
-0.6047951931462567,-0.10252595877124876,1
-0.6091736520644694,-0.10619161407037564,1
-0.6092791812766057,-0.11275473643290684,1
-0.6138634580424956,-0.09845891718658346,1
-0.5988631507636755,-0.10577358466952526,1
-0.6063103725481075,-0.1121729560449991,1
0.16824551504531046,0.5533774282819706,1
0.17074216693174082,0.5484112476843492,1
0.17063875295331965,0.5373517549959727,1
